filename,idx,site,date,time,hour
train_soundscapes/BC2026_Train_4576_S02_20231213_230000.ogg,4576,S02,2023-12-13,23:00:00,23
train_soundscapes/BC2026_Train_4577_S02_20231213_234500.ogg,4577,S02,2023-12-13,23:45:00,23
train_soundscapes/BC2026_Train_4578_S02_20231214_024500.ogg,4578,S02,2023-12-14,02:45:00,2
train_soundscapes/BC2026_Train_4579_S02_20231214_030000.ogg,4579,S02,2023-12-14,03:00:00,3
train_soundscapes/BC2026_Train_4580_S02_20231214_040000.ogg,4580,S02,2023-12-14,04:00:00,4
train_soundscapes/BC2026_Train_4581_S02_20231215_003000.ogg,4581,S02,2023-12-15,00:30:00,0
train_soundscapes/BC2026_Train_4582_S02_20231215_011500.ogg,4582,S02,2023-12-15,01:15:00,1
train_soundscapes/BC2026_Train_4583_S02_20231215_014500.ogg,4583,S02,2023-12-15,01:45:00,1
train_soundscapes/BC2026_Train_4584_S02_20231215_211500.ogg,4584,S02,2023-12-15,21:15:00,21
train_soundscapes/BC2026_Train_4585_S02_20231216_004500.ogg,4585,S02,2023-12-16,00:45:00,0
train_soundscapes/BC2026_Train_4586_S02_20231216_011500.ogg,4586,S02,2023-12-16,01:15:00,1
train_soundscapes/BC2026_Train_4587_S02_20231216_231500.ogg,4587,S02,2023-12-16,23:15:00,23
train_soundscapes/BC2026_Train_4588_S02_20231216_234500.ogg,4588,S02,2023-12-16,23:45:00,23
train_soundscapes/BC2026_Train_4589_S02_20231217_030000.ogg,4589,S02,2023-12-17,03:00:00,3
train_soundscapes/BC2026_Train_4590_S02_20231217_040000.ogg,4590,S02,2023-12-17,04:00:00,4
train_soundscapes/BC2026_Train_4591_S02_20231217_191500.ogg,4591,S02,2023-12-17,19:15:00,19
train_soundscapes/BC2026_Train_4592_S02_20231217_221500.ogg,4592,S02,2023-12-17,22:15:00,22
train_soundscapes/BC2026_Train_4593_S02_20231218_033000.ogg,4593,S02,2023-12-18,03:30:00,3
train_soundscapes/BC2026_Train_4594_S02_20231218_191500.ogg,4594,S02,2023-12-18,19:15:00,19
train_soundscapes/BC2026_Train_4595_S02_20231218_200000.ogg,4595,S02,2023-12-18,20:00:00,20
train_soundscapes/BC2026_Train_4596_S02_20231218_214500.ogg,4596,S02,2023-12-18,21:45:00,21
train_soundscapes/BC2026_Train_4597_S02_20231220_001500.ogg,4597,S02,2023-12-20,00:15:00,0
train_soundscapes/BC2026_Train_4598_S02_20231220_033000.ogg,4598,S02,2023-12-20,03:30:00,3
train_soundscapes/BC2026_Train_4599_S02_20231220_191500.ogg,4599,S02,2023-12-20,19:15:00,19
train_soundscapes/BC2026_Train_4600_S02_20231221_001500.ogg,4600,S02,2023-12-21,00:15:00,0
train_soundscapes/BC2026_Train_4601_S02_20231221_181500.ogg,4601,S02,2023-12-21,18:15:00,18
train_soundscapes/BC2026_Train_4602_S02_20231221_204500.ogg,4602,S02,2023-12-21,20:45:00,20
train_soundscapes/BC2026_Train_4603_S02_20231221_230000.ogg,4603,S02,2023-12-21,23:00:00,23
train_soundscapes/BC2026_Train_4604_S02_20231222_013000.ogg,4604,S02,2023-12-22,01:30:00,1
train_soundscapes/BC2026_Train_4605_S02_20231223_030000.ogg,4605,S02,2023-12-23,03:00:00,3
train_soundscapes/BC2026_Train_4606_S02_20231223_211500.ogg,4606,S02,2023-12-23,21:15:00,21
train_soundscapes/BC2026_Train_4607_S02_20231223_220000.ogg,4607,S02,2023-12-23,22:00:00,22
train_soundscapes/BC2026_Train_4608_S02_20231223_223000.ogg,4608,S02,2023-12-23,22:30:00,22
train_soundscapes/BC2026_Train_4609_S02_20231224_003000.ogg,4609,S02,2023-12-24,00:30:00,0
train_soundscapes/BC2026_Train_4610_S02_20231224_004500.ogg,4610,S02,2023-12-24,00:45:00,0
train_soundscapes/BC2026_Train_4611_S02_20231224_021500.ogg,4611,S02,2023-12-24,02:15:00,2
train_soundscapes/BC2026_Train_4612_S02_20231224_230000.ogg,4612,S02,2023-12-24,23:00:00,23
train_soundscapes/BC2026_Train_4613_S02_20231225_013000.ogg,4613,S02,2023-12-25,01:30:00,1
train_soundscapes/BC2026_Train_4614_S02_20231225_031500.ogg,4614,S02,2023-12-25,03:15:00,3
train_soundscapes/BC2026_Train_4615_S02_20231226_013000.ogg,4615,S02,2023-12-26,01:30:00,1
train_soundscapes/BC2026_Train_4616_S02_20231226_023000.ogg,4616,S02,2023-12-26,02:30:00,2
train_soundscapes/BC2026_Train_4617_S02_20231226_193000.ogg,4617,S02,2023-12-26,19:30:00,19
train_soundscapes/BC2026_Train_4618_S02_20231226_200000.ogg,4618,S02,2023-12-26,20:00:00,20
train_soundscapes/BC2026_Train_4619_S02_20231226_223000.ogg,4619,S02,2023-12-26,22:30:00,22
train_soundscapes/BC2026_Train_4620_S02_20231226_230000.ogg,4620,S02,2023-12-26,23:00:00,23
train_soundscapes/BC2026_Train_4621_S02_20231226_233000.ogg,4621,S02,2023-12-26,23:30:00,23
train_soundscapes/BC2026_Train_4622_S02_20231227_003000.ogg,4622,S02,2023-12-27,00:30:00,0
train_soundscapes/BC2026_Train_4623_S02_20231227_180000.ogg,4623,S02,2023-12-27,18:00:00,18
train_soundscapes/BC2026_Train_4624_S02_20231227_200000.ogg,4624,S02,2023-12-27,20:00:00,20
train_soundscapes/BC2026_Train_4625_S02_20231227_231500.ogg,4625,S02,2023-12-27,23:15:00,23
train_soundscapes/BC2026_Train_4626_S02_20231228_011500.ogg,4626,S02,2023-12-28,01:15:00,1
train_soundscapes/BC2026_Train_4627_S02_20231228_034500.ogg,4627,S02,2023-12-28,03:45:00,3
train_soundscapes/BC2026_Train_4628_S02_20231228_181500.ogg,4628,S02,2023-12-28,18:15:00,18
train_soundscapes/BC2026_Train_4629_S02_20231228_183000.ogg,4629,S02,2023-12-28,18:30:00,18
train_soundscapes/BC2026_Train_4630_S02_20231228_200000.ogg,4630,S02,2023-12-28,20:00:00,20
train_soundscapes/BC2026_Train_4631_S02_20231228_233000.ogg,4631,S02,2023-12-28,23:30:00,23
train_soundscapes/BC2026_Train_4632_S02_20231229_013000.ogg,4632,S02,2023-12-29,01:30:00,1
train_soundscapes/BC2026_Train_4633_S02_20231229_233000.ogg,4633,S02,2023-12-29,23:30:00,23
train_soundscapes/BC2026_Train_4634_S02_20231229_234500.ogg,4634,S02,2023-12-29,23:45:00,23
train_soundscapes/BC2026_Train_4635_S02_20231230_003000.ogg,4635,S02,2023-12-30,00:30:00,0
train_soundscapes/BC2026_Train_4636_S02_20231230_191500.ogg,4636,S02,2023-12-30,19:15:00,19
train_soundscapes/BC2026_Train_4637_S02_20231230_214500.ogg,4637,S02,2023-12-30,21:45:00,21
train_soundscapes/BC2026_Train_4638_S02_20231231_003000.ogg,4638,S02,2023-12-31,00:30:00,0
train_soundscapes/BC2026_Train_4639_S02_20231231_010000.ogg,4639,S02,2023-12-31,01:00:00,1
train_soundscapes/BC2026_Train_4640_S02_20231231_030000.ogg,4640,S02,2023-12-31,03:00:00,3
train_soundscapes/BC2026_Train_4641_S02_20231231_193000.ogg,4641,S02,2023-12-31,19:30:00,19
train_soundscapes/BC2026_Train_4642_S02_20231231_211500.ogg,4642,S02,2023-12-31,21:15:00,21
train_soundscapes/BC2026_Train_4643_S02_20240101_181500.ogg,4643,S02,2024-01-01,18:15:00,18
train_soundscapes/BC2026_Train_4644_S02_20240102_003000.ogg,4644,S02,2024-01-02,00:30:00,0
train_soundscapes/BC2026_Train_4645_S02_20240102_010000.ogg,4645,S02,2024-01-02,01:00:00,1
train_soundscapes/BC2026_Train_4646_S02_20240102_030000.ogg,4646,S02,2024-01-02,03:00:00,3
train_soundscapes/BC2026_Train_4647_S02_20240102_181500.ogg,4647,S02,2024-01-02,18:15:00,18
train_soundscapes/BC2026_Train_4648_S02_20240102_214500.ogg,4648,S02,2024-01-02,21:45:00,21
train_soundscapes/BC2026_Train_4649_S02_20240103_183000.ogg,4649,S02,2024-01-03,18:30:00,18
train_soundscapes/BC2026_Train_4650_S02_20240103_200000.ogg,4650,S02,2024-01-03,20:00:00,20
train_soundscapes/BC2026_Train_4651_S02_20240103_201500.ogg,4651,S02,2024-01-03,20:15:00,20
train_soundscapes/BC2026_Train_4652_S02_20240103_204500.ogg,4652,S02,2024-01-03,20:45:00,20
train_soundscapes/BC2026_Train_4653_S02_20240103_233000.ogg,4653,S02,2024-01-03,23:30:00,23
train_soundscapes/BC2026_Train_4654_S02_20240103_234500.ogg,4654,S02,2024-01-03,23:45:00,23
train_soundscapes/BC2026_Train_4655_S02_20240104_211500.ogg,4655,S02,2024-01-04,21:15:00,21
train_soundscapes/BC2026_Train_4656_S02_20240105_031500.ogg,4656,S02,2024-01-05,03:15:00,3
train_soundscapes/BC2026_Train_4657_S02_20240105_180000.ogg,4657,S02,2024-01-05,18:00:00,18
train_soundscapes/BC2026_Train_4658_S02_20240105_201500.ogg,4658,S02,2024-01-05,20:15:00,20
train_soundscapes/BC2026_Train_4659_S02_20240105_203000.ogg,4659,S02,2024-01-05,20:30:00,20
train_soundscapes/BC2026_Train_4660_S02_20240106_004500.ogg,4660,S02,2024-01-06,00:45:00,0
train_soundscapes/BC2026_Train_4661_S02_20240106_013000.ogg,4661,S02,2024-01-06,01:30:00,1
train_soundscapes/BC2026_Train_4662_S02_20240106_033000.ogg,4662,S02,2024-01-06,03:30:00,3
train_soundscapes/BC2026_Train_4663_S02_20240106_034500.ogg,4663,S02,2024-01-06,03:45:00,3
train_soundscapes/BC2026_Train_4664_S02_20240106_193000.ogg,4664,S02,2024-01-06,19:30:00,19
train_soundscapes/BC2026_Train_4665_S02_20240106_214500.ogg,4665,S02,2024-01-06,21:45:00,21
train_soundscapes/BC2026_Train_4666_S02_20240107_181500.ogg,4666,S02,2024-01-07,18:15:00,18
train_soundscapes/BC2026_Train_4667_S02_20240107_203000.ogg,4667,S02,2024-01-07,20:30:00,20
train_soundscapes/BC2026_Train_4668_S02_20240107_204500.ogg,4668,S02,2024-01-07,20:45:00,20
train_soundscapes/BC2026_Train_4669_S02_20240108_001500.ogg,4669,S02,2024-01-08,00:15:00,0
train_soundscapes/BC2026_Train_4670_S02_20240108_193000.ogg,4670,S02,2024-01-08,19:30:00,19
train_soundscapes/BC2026_Train_4671_S02_20240108_194500.ogg,4671,S02,2024-01-08,19:45:00,19
train_soundscapes/BC2026_Train_4672_S02_20240108_201500.ogg,4672,S02,2024-01-08,20:15:00,20
train_soundscapes/BC2026_Train_4673_S02_20240108_211500.ogg,4673,S02,2024-01-08,21:15:00,21
train_soundscapes/BC2026_Train_4674_S02_20240108_221500.ogg,4674,S02,2024-01-08,22:15:00,22
train_soundscapes/BC2026_Train_4675_S02_20240109_013000.ogg,4675,S02,2024-01-09,01:30:00,1
train_soundscapes/BC2026_Train_4676_S02_20240109_033000.ogg,4676,S02,2024-01-09,03:30:00,3
train_soundscapes/BC2026_Train_4677_S02_20240109_220000.ogg,4677,S02,2024-01-09,22:00:00,22
train_soundscapes/BC2026_Train_4678_S02_20240109_221500.ogg,4678,S02,2024-01-09,22:15:00,22
train_soundscapes/BC2026_Train_4679_S02_20240109_223000.ogg,4679,S02,2024-01-09,22:30:00,22
train_soundscapes/BC2026_Train_4680_S02_20240109_234500.ogg,4680,S02,2024-01-09,23:45:00,23
train_soundscapes/BC2026_Train_4681_S02_20240110_031500.ogg,4681,S02,2024-01-10,03:15:00,3
train_soundscapes/BC2026_Train_4682_S02_20240110_034500.ogg,4682,S02,2024-01-10,03:45:00,3
train_soundscapes/BC2026_Train_4683_S02_20240110_191500.ogg,4683,S02,2024-01-10,19:15:00,19
train_soundscapes/BC2026_Train_4684_S02_20240110_204500.ogg,4684,S02,2024-01-10,20:45:00,20
train_soundscapes/BC2026_Train_4685_S02_20240110_223000.ogg,4685,S02,2024-01-10,22:30:00,22
train_soundscapes/BC2026_Train_4686_S02_20240110_231500.ogg,4686,S02,2024-01-10,23:15:00,23
train_soundscapes/BC2026_Train_4687_S02_20240111_031500.ogg,4687,S02,2024-01-11,03:15:00,3
train_soundscapes/BC2026_Train_4688_S02_20240111_211500.ogg,4688,S02,2024-01-11,21:15:00,21
train_soundscapes/BC2026_Train_4689_S02_20240112_024500.ogg,4689,S02,2024-01-12,02:45:00,2
train_soundscapes/BC2026_Train_4690_S02_20240112_233000.ogg,4690,S02,2024-01-12,23:30:00,23
train_soundscapes/BC2026_Train_4691_S02_20240113_034500.ogg,4691,S02,2024-01-13,03:45:00,3
train_soundscapes/BC2026_Train_4692_S02_20240114_033000.ogg,4692,S02,2024-01-14,03:30:00,3
train_soundscapes/BC2026_Train_4693_S02_20240114_194500.ogg,4693,S02,2024-01-14,19:45:00,19
train_soundscapes/BC2026_Train_4694_S02_20240114_204500.ogg,4694,S02,2024-01-14,20:45:00,20
train_soundscapes/BC2026_Train_4695_S02_20240114_210000.ogg,4695,S02,2024-01-14,21:00:00,21
train_soundscapes/BC2026_Train_4696_S02_20240115_020000.ogg,4696,S02,2024-01-15,02:00:00,2
train_soundscapes/BC2026_Train_4697_S02_20240115_023000.ogg,4697,S02,2024-01-15,02:30:00,2
train_soundscapes/BC2026_Train_4698_S02_20240115_024500.ogg,4698,S02,2024-01-15,02:45:00,2
train_soundscapes/BC2026_Train_4699_S02_20240115_194500.ogg,4699,S02,2024-01-15,19:45:00,19
train_soundscapes/BC2026_Train_4700_S02_20240115_201500.ogg,4700,S02,2024-01-15,20:15:00,20
train_soundscapes/BC2026_Train_4701_S02_20240115_230000.ogg,4701,S02,2024-01-15,23:00:00,23
train_soundscapes/BC2026_Train_4702_S02_20240116_033000.ogg,4702,S02,2024-01-16,03:30:00,3
train_soundscapes/BC2026_Train_4703_S02_20240116_034500.ogg,4703,S02,2024-01-16,03:45:00,3
train_soundscapes/BC2026_Train_4704_S02_20240116_191500.ogg,4704,S02,2024-01-16,19:15:00,19
train_soundscapes/BC2026_Train_4705_S02_20240116_221500.ogg,4705,S02,2024-01-16,22:15:00,22
train_soundscapes/BC2026_Train_4706_S02_20240117_193000.ogg,4706,S02,2024-01-17,19:30:00,19
train_soundscapes/BC2026_Train_4707_S02_20240117_201500.ogg,4707,S02,2024-01-17,20:15:00,20
train_soundscapes/BC2026_Train_4708_S02_20240117_211500.ogg,4708,S02,2024-01-17,21:15:00,21
train_soundscapes/BC2026_Train_4709_S02_20240118_003000.ogg,4709,S02,2024-01-18,00:30:00,0
train_soundscapes/BC2026_Train_4710_S02_20240118_004500.ogg,4710,S02,2024-01-18,00:45:00,0
train_soundscapes/BC2026_Train_4711_S02_20240118_034500.ogg,4711,S02,2024-01-18,03:45:00,3
train_soundscapes/BC2026_Train_4712_S02_20240118_231500.ogg,4712,S02,2024-01-18,23:15:00,23
train_soundscapes/BC2026_Train_4713_S02_20240119_004500.ogg,4713,S02,2024-01-19,00:45:00,0
train_soundscapes/BC2026_Train_4714_S02_20240119_030000.ogg,4714,S02,2024-01-19,03:00:00,3
train_soundscapes/BC2026_Train_4715_S02_20240119_034500.ogg,4715,S02,2024-01-19,03:45:00,3
train_soundscapes/BC2026_Train_4716_S02_20240119_183000.ogg,4716,S02,2024-01-19,18:30:00,18
train_soundscapes/BC2026_Train_4717_S02_20240119_194500.ogg,4717,S02,2024-01-19,19:45:00,19
train_soundscapes/BC2026_Train_4718_S02_20240119_220000.ogg,4718,S02,2024-01-19,22:00:00,22
train_soundscapes/BC2026_Train_4719_S02_20240119_221500.ogg,4719,S02,2024-01-19,22:15:00,22
train_soundscapes/BC2026_Train_4720_S02_20240120_023000.ogg,4720,S02,2024-01-20,02:30:00,2
train_soundscapes/BC2026_Train_4721_S02_20240120_034500.ogg,4721,S02,2024-01-20,03:45:00,3
train_soundscapes/BC2026_Train_4722_S02_20240120_191500.ogg,4722,S02,2024-01-20,19:15:00,19
train_soundscapes/BC2026_Train_4723_S02_20240120_220000.ogg,4723,S02,2024-01-20,22:00:00,22
train_soundscapes/BC2026_Train_4724_S02_20240121_013000.ogg,4724,S02,2024-01-21,01:30:00,1
train_soundscapes/BC2026_Train_4725_S02_20240121_030000.ogg,4725,S02,2024-01-21,03:00:00,3
train_soundscapes/BC2026_Train_4726_S02_20240121_180000.ogg,4726,S02,2024-01-21,18:00:00,18
train_soundscapes/BC2026_Train_4727_S02_20240121_231500.ogg,4727,S02,2024-01-21,23:15:00,23
train_soundscapes/BC2026_Train_4728_S02_20240122_010000.ogg,4728,S02,2024-01-22,01:00:00,1
train_soundscapes/BC2026_Train_4729_S02_20240122_023000.ogg,4729,S02,2024-01-22,02:30:00,2
train_soundscapes/BC2026_Train_4730_S02_20240122_221500.ogg,4730,S02,2024-01-22,22:15:00,22
train_soundscapes/BC2026_Train_4731_S02_20240123_013000.ogg,4731,S02,2024-01-23,01:30:00,1
train_soundscapes/BC2026_Train_4732_S02_20240123_180000.ogg,4732,S02,2024-01-23,18:00:00,18
train_soundscapes/BC2026_Train_4733_S02_20240123_184500.ogg,4733,S02,2024-01-23,18:45:00,18
train_soundscapes/BC2026_Train_4734_S02_20240123_193000.ogg,4734,S02,2024-01-23,19:30:00,19
train_soundscapes/BC2026_Train_4735_S02_20240123_194500.ogg,4735,S02,2024-01-23,19:45:00,19
train_soundscapes/BC2026_Train_4736_S02_20240123_201500.ogg,4736,S02,2024-01-23,20:15:00,20
train_soundscapes/BC2026_Train_4737_S02_20240123_223000.ogg,4737,S02,2024-01-23,22:30:00,22
train_soundscapes/BC2026_Train_4738_S02_20240124_004500.ogg,4738,S02,2024-01-24,00:45:00,0
train_soundscapes/BC2026_Train_4739_S02_20240125_031500.ogg,4739,S02,2024-01-25,03:15:00,3
train_soundscapes/BC2026_Train_4740_S02_20240125_191500.ogg,4740,S02,2024-01-25,19:15:00,19
train_soundscapes/BC2026_Train_4741_S02_20240125_233000.ogg,4741,S02,2024-01-25,23:30:00,23
train_soundscapes/BC2026_Train_4742_S02_20240126_003000.ogg,4742,S02,2024-01-26,00:30:00,0
train_soundscapes/BC2026_Train_4743_S02_20240126_034500.ogg,4743,S02,2024-01-26,03:45:00,3
train_soundscapes/BC2026_Train_4744_S02_20240127_004500.ogg,4744,S02,2024-01-27,00:45:00,0
train_soundscapes/BC2026_Train_4745_S02_20240127_010000.ogg,4745,S02,2024-01-27,01:00:00,1
train_soundscapes/BC2026_Train_4746_S02_20240127_013000.ogg,4746,S02,2024-01-27,01:30:00,1
train_soundscapes/BC2026_Train_4747_S02_20240127_014500.ogg,4747,S02,2024-01-27,01:45:00,1
train_soundscapes/BC2026_Train_4748_S02_20240127_020000.ogg,4748,S02,2024-01-27,02:00:00,2
train_soundscapes/BC2026_Train_4749_S02_20240127_024500.ogg,4749,S02,2024-01-27,02:45:00,2
train_soundscapes/BC2026_Train_4750_S02_20240127_031500.ogg,4750,S02,2024-01-27,03:15:00,3
train_soundscapes/BC2026_Train_4751_S02_20240127_203000.ogg,4751,S02,2024-01-27,20:30:00,20
train_soundscapes/BC2026_Train_4752_S02_20240128_180000.ogg,4752,S02,2024-01-28,18:00:00,18
train_soundscapes/BC2026_Train_4753_S02_20240128_183000.ogg,4753,S02,2024-01-28,18:30:00,18
train_soundscapes/BC2026_Train_4754_S02_20240128_201500.ogg,4754,S02,2024-01-28,20:15:00,20
train_soundscapes/BC2026_Train_4755_S02_20240128_204500.ogg,4755,S02,2024-01-28,20:45:00,20
train_soundscapes/BC2026_Train_4756_S02_20240128_223000.ogg,4756,S02,2024-01-28,22:30:00,22
train_soundscapes/BC2026_Train_4757_S02_20240128_230000.ogg,4757,S02,2024-01-28,23:00:00,23
train_soundscapes/BC2026_Train_4758_S02_20240129_034500.ogg,4758,S02,2024-01-29,03:45:00,3
train_soundscapes/BC2026_Train_4759_S02_20240129_214500.ogg,4759,S02,2024-01-29,21:45:00,21
train_soundscapes/BC2026_Train_4760_S02_20240129_233000.ogg,4760,S02,2024-01-29,23:30:00,23
train_soundscapes/BC2026_Train_4761_S02_20240130_011500.ogg,4761,S02,2024-01-30,01:15:00,1
train_soundscapes/BC2026_Train_4762_S02_20240130_031500.ogg,4762,S02,2024-01-30,03:15:00,3
train_soundscapes/BC2026_Train_4763_S02_20240130_034500.ogg,4763,S02,2024-01-30,03:45:00,3
train_soundscapes/BC2026_Train_4764_S02_20240130_234500.ogg,4764,S02,2024-01-30,23:45:00,23
train_soundscapes/BC2026_Train_4765_S02_20240131_184500.ogg,4765,S02,2024-01-31,18:45:00,18
train_soundscapes/BC2026_Train_4766_S02_20240131_193000.ogg,4766,S02,2024-01-31,19:30:00,19
train_soundscapes/BC2026_Train_4767_S02_20240131_231500.ogg,4767,S02,2024-01-31,23:15:00,23
train_soundscapes/BC2026_Train_4768_S02_20240201_020000.ogg,4768,S02,2024-02-01,02:00:00,2
train_soundscapes/BC2026_Train_4769_S02_20240201_200000.ogg,4769,S02,2024-02-01,20:00:00,20
train_soundscapes/BC2026_Train_4770_S02_20240201_234500.ogg,4770,S02,2024-02-01,23:45:00,23
train_soundscapes/BC2026_Train_4771_S02_20240202_034500.ogg,4771,S02,2024-02-02,03:45:00,3
train_soundscapes/BC2026_Train_4772_S02_20240202_180000.ogg,4772,S02,2024-02-02,18:00:00,18
train_soundscapes/BC2026_Train_4773_S02_20240203_021500.ogg,4773,S02,2024-02-03,02:15:00,2
train_soundscapes/BC2026_Train_4774_S02_20240203_204500.ogg,4774,S02,2024-02-03,20:45:00,20
train_soundscapes/BC2026_Train_4775_S02_20240203_210000.ogg,4775,S02,2024-02-03,21:00:00,21
train_soundscapes/BC2026_Train_4776_S02_20240203_224500.ogg,4776,S02,2024-02-03,22:45:00,22
train_soundscapes/BC2026_Train_4777_S02_20240203_233000.ogg,4777,S02,2024-02-03,23:30:00,23
train_soundscapes/BC2026_Train_4778_S02_20240204_013000.ogg,4778,S02,2024-02-04,01:30:00,1
train_soundscapes/BC2026_Train_4779_S02_20240204_021500.ogg,4779,S02,2024-02-04,02:15:00,2
train_soundscapes/BC2026_Train_4780_S02_20240204_034500.ogg,4780,S02,2024-02-04,03:45:00,3
train_soundscapes/BC2026_Train_4781_S02_20240204_180000.ogg,4781,S02,2024-02-04,18:00:00,18
train_soundscapes/BC2026_Train_4782_S02_20240204_230000.ogg,4782,S02,2024-02-04,23:00:00,23
train_soundscapes/BC2026_Train_4783_S02_20240205_010000.ogg,4783,S02,2024-02-05,01:00:00,1
train_soundscapes/BC2026_Train_4784_S02_20240205_011500.ogg,4784,S02,2024-02-05,01:15:00,1
train_soundscapes/BC2026_Train_4785_S02_20240205_013000.ogg,4785,S02,2024-02-05,01:30:00,1
train_soundscapes/BC2026_Train_4786_S02_20240205_183000.ogg,4786,S02,2024-02-05,18:30:00,18
train_soundscapes/BC2026_Train_4787_S02_20240206_013000.ogg,4787,S02,2024-02-06,01:30:00,1
train_soundscapes/BC2026_Train_4788_S02_20240206_021500.ogg,4788,S02,2024-02-06,02:15:00,2
train_soundscapes/BC2026_Train_4789_S02_20240206_181500.ogg,4789,S02,2024-02-06,18:15:00,18
train_soundscapes/BC2026_Train_4790_S02_20240206_190000.ogg,4790,S02,2024-02-06,19:00:00,19
train_soundscapes/BC2026_Train_4791_S02_20240206_191500.ogg,4791,S02,2024-02-06,19:15:00,19
train_soundscapes/BC2026_Train_4792_S02_20240206_213000.ogg,4792,S02,2024-02-06,21:30:00,21
train_soundscapes/BC2026_Train_4793_S02_20240207_014500.ogg,4793,S02,2024-02-07,01:45:00,1
train_soundscapes/BC2026_Train_4794_S02_20240207_231500.ogg,4794,S02,2024-02-07,23:15:00,23
train_soundscapes/BC2026_Train_4795_S02_20240208_020000.ogg,4795,S02,2024-02-08,02:00:00,2
train_soundscapes/BC2026_Train_4796_S02_20240208_021500.ogg,4796,S02,2024-02-08,02:15:00,2
train_soundscapes/BC2026_Train_4797_S02_20240208_024500.ogg,4797,S02,2024-02-08,02:45:00,2
train_soundscapes/BC2026_Train_4798_S02_20240208_034500.ogg,4798,S02,2024-02-08,03:45:00,3
train_soundscapes/BC2026_Train_4799_S02_20240208_183000.ogg,4799,S02,2024-02-08,18:30:00,18
train_soundscapes/BC2026_Train_4800_S02_20240208_221500.ogg,4800,S02,2024-02-08,22:15:00,22
train_soundscapes/BC2026_Train_4801_S02_20240209_001500.ogg,4801,S02,2024-02-09,00:15:00,0
train_soundscapes/BC2026_Train_4802_S02_20240209_210000.ogg,4802,S02,2024-02-09,21:00:00,21
train_soundscapes/BC2026_Train_4803_S02_20240210_183000.ogg,4803,S02,2024-02-10,18:30:00,18
train_soundscapes/BC2026_Train_4804_S02_20240210_204500.ogg,4804,S02,2024-02-10,20:45:00,20
train_soundscapes/BC2026_Train_4805_S02_20240210_230000.ogg,4805,S02,2024-02-10,23:00:00,23
train_soundscapes/BC2026_Train_4806_S02_20240211_011500.ogg,4806,S02,2024-02-11,01:15:00,1
train_soundscapes/BC2026_Train_4807_S02_20240211_203000.ogg,4807,S02,2024-02-11,20:30:00,20
train_soundscapes/BC2026_Train_4808_S02_20240211_214500.ogg,4808,S02,2024-02-11,21:45:00,21
train_soundscapes/BC2026_Train_4809_S02_20240211_221500.ogg,4809,S02,2024-02-11,22:15:00,22
train_soundscapes/BC2026_Train_4810_S02_20240211_223000.ogg,4810,S02,2024-02-11,22:30:00,22
train_soundscapes/BC2026_Train_4811_S02_20240211_233000.ogg,4811,S02,2024-02-11,23:30:00,23
train_soundscapes/BC2026_Train_4812_S02_20240212_021500.ogg,4812,S02,2024-02-12,02:15:00,2
train_soundscapes/BC2026_Train_4813_S02_20240212_023000.ogg,4813,S02,2024-02-12,02:30:00,2
train_soundscapes/BC2026_Train_4814_S02_20240212_210000.ogg,4814,S02,2024-02-12,21:00:00,21
train_soundscapes/BC2026_Train_4815_S02_20240212_224500.ogg,4815,S02,2024-02-12,22:45:00,22
train_soundscapes/BC2026_Train_4816_S02_20240213_013000.ogg,4816,S02,2024-02-13,01:30:00,1
train_soundscapes/BC2026_Train_4817_S02_20240213_040000.ogg,4817,S02,2024-02-13,04:00:00,4
train_soundscapes/BC2026_Train_4818_S02_20240213_181500.ogg,4818,S02,2024-02-13,18:15:00,18
train_soundscapes/BC2026_Train_4819_S02_20240213_184500.ogg,4819,S02,2024-02-13,18:45:00,18
train_soundscapes/BC2026_Train_4820_S02_20240213_193000.ogg,4820,S02,2024-02-13,19:30:00,19
train_soundscapes/BC2026_Train_4821_S02_20240213_210000.ogg,4821,S02,2024-02-13,21:00:00,21
train_soundscapes/BC2026_Train_4822_S02_20240213_230000.ogg,4822,S02,2024-02-13,23:00:00,23
train_soundscapes/BC2026_Train_4823_S02_20240214_020000.ogg,4823,S02,2024-02-14,02:00:00,2
train_soundscapes/BC2026_Train_4824_S02_20240214_034500.ogg,4824,S02,2024-02-14,03:45:00,3
train_soundscapes/BC2026_Train_4825_S02_20240215_001500.ogg,4825,S02,2024-02-15,00:15:00,0
train_soundscapes/BC2026_Train_4826_S02_20240215_180000.ogg,4826,S02,2024-02-15,18:00:00,18
train_soundscapes/BC2026_Train_4827_S02_20240215_181500.ogg,4827,S02,2024-02-15,18:15:00,18
train_soundscapes/BC2026_Train_4828_S02_20240215_211500.ogg,4828,S02,2024-02-15,21:15:00,21
train_soundscapes/BC2026_Train_4829_S02_20240215_213000.ogg,4829,S02,2024-02-15,21:30:00,21
train_soundscapes/BC2026_Train_4830_S02_20240215_223000.ogg,4830,S02,2024-02-15,22:30:00,22
train_soundscapes/BC2026_Train_4831_S02_20240215_234500.ogg,4831,S02,2024-02-15,23:45:00,23
train_soundscapes/BC2026_Train_4832_S02_20240216_030000.ogg,4832,S02,2024-02-16,03:00:00,3
train_soundscapes/BC2026_Train_4833_S02_20240216_180000.ogg,4833,S02,2024-02-16,18:00:00,18
