primary_label,filename,duration_s,samplerate,channels,size_bytes,class_name,source
grepot1,train_audio/grepot1/XC698100.ogg,55.824,32000,1,565820,Aves,train_audio
grepot1,train_audio/grepot1/XC627396.ogg,13.11346875,32000,1,100398,Aves,train_audio
grepot1,train_audio/grepot1/iNat1214106.ogg,3.0,32000,1,31801,Aves,train_audio
grepot1,train_audio/grepot1/XC388671.ogg,27.376,32000,1,261130,Aves,train_audio
grepot1,train_audio/grepot1/XC283506.ogg,52.610625,32000,1,475541,Aves,train_audio
grepot1,train_audio/grepot1/XC170536.ogg,29.688,32000,1,250139,Aves,train_audio
grepot1,train_audio/grepot1/XC556452.ogg,39.744,32000,1,369612,Aves,train_audio
gretho2,train_audio/gretho2/iNat588506.ogg,5.61925,32000,1,45721,Aves,train_audio
gretho2,train_audio/gretho2/iNat1194774.ogg,19.8829375,32000,1,181408,Aves,train_audio
gretho2,train_audio/gretho2/iNat493037.ogg,9.2415625,32000,1,71520,Aves,train_audio
gretho2,train_audio/gretho2/XC896238.ogg,17.73075,32000,1,166022,Aves,train_audio
gretho2,train_audio/gretho2/iNat584380.ogg,11.598,32000,1,103854,Aves,train_audio
gretho2,train_audio/gretho2/XC2754.ogg,34.87346875,32000,1,345575,Aves,train_audio
gretho2,train_audio/gretho2/XC708310.ogg,80.328,32000,1,686359,Aves,train_audio
greyel,train_audio/greyel/XC64543.ogg,34.92571875,32000,1,310669,Aves,train_audio
greyel,train_audio/greyel/iNat249416.ogg,9.7275,32000,1,93833,Aves,train_audio
greyel,train_audio/greyel/iNat71561.ogg,4.05996875,32000,1,40315,Aves,train_audio
greyel,train_audio/greyel/XC1021055.ogg,8.43803125,32000,1,76701,Aves,train_audio
greyel,train_audio/greyel/iNat160450.ogg,7.04165625,32000,1,66659,Aves,train_audio
greyel,train_audio/greyel/iNat79817.ogg,8.411,32000,1,77417,Aves,train_audio
greyel,train_audio/greyel/XC294551.ogg,6.36,32000,1,61722,Aves,train_audio
grfdov1,train_audio/grfdov1/XC389136.ogg,40.2285625,32000,1,341075,Aves,train_audio
grfdov1,train_audio/grfdov1/XC176513.ogg,19.35675,32000,1,173760,Aves,train_audio
grfdov1,train_audio/grfdov1/XC387858.ogg,10.60571875,32000,1,89763,Aves,train_audio
grfdov1,train_audio/grfdov1/XC174549.ogg,37.982,32000,1,364234,Aves,train_audio
grfdov1,train_audio/grfdov1/XC327113.ogg,34.584,32000,1,252703,Aves,train_audio
grfdov1,train_audio/grfdov1/XC769400.ogg,7.88896875,32000,1,70487,Aves,train_audio
grfdov1,train_audio/grfdov1/iNat182780.ogg,24.7060625,32000,1,186419,Aves,train_audio
grhtan1,train_audio/grhtan1/XC215277.ogg,70.68734375,32000,1,640067,Aves,train_audio
grhtan1,train_audio/grhtan1/XC418901.ogg,45.696,32000,1,406700,Aves,train_audio
grhtan1,train_audio/grhtan1/XC568722.ogg,8.712,32000,1,86841,Aves,train_audio
grhtan1,train_audio/grhtan1/XC418900.ogg,44.064,32000,1,388977,Aves,train_audio
grhtan1,train_audio/grhtan1/XC857491.ogg,5.25,32000,1,48709,Aves,train_audio
grhtan1,train_audio/grhtan1/iNat181529.ogg,15.072,32000,1,141372,Aves,train_audio
grhtan1,train_audio/grhtan1/XC368716.ogg,43.25878125,32000,1,386899,Aves,train_audio
gycwor1,train_audio/gycwor1/iNat336217.ogg,19.9575625,32000,1,174425,Aves,train_audio
gycwor1,train_audio/gycwor1/iNat570158.ogg,13.975,32000,1,125922,Aves,train_audio
gycwor1,train_audio/gycwor1/iNat953471.ogg,52.29715625,32000,1,413238,Aves,train_audio
gycwor1,train_audio/gycwor1/XC843813.ogg,152.113125,32000,1,1394691,Aves,train_audio
gycwor1,train_audio/gycwor1/XC213843.ogg,41.568,32000,1,370066,Aves,train_audio
gycwor1,train_audio/gycwor1/XC689036.ogg,83.43509375,32000,1,670163,Aves,train_audio
gycwor1,train_audio/gycwor1/iNat953460.ogg,30.87675,32000,1,235035,Aves,train_audio
horscr1,train_audio/horscr1/XC732941.ogg,37.773,32000,1,327257,Aves,train_audio
horscr1,train_audio/horscr1/XC587179.ogg,10.368,32000,1,92959,Aves,train_audio
horscr1,train_audio/horscr1/XC427069.ogg,14.376,32000,1,140895,Aves,train_audio
horscr1,train_audio/horscr1/iNat869771.ogg,23.6669375,32000,1,210481,Aves,train_audio
horscr1,train_audio/horscr1/XC965105.ogg,28.872,32000,1,221196,Aves,train_audio
horscr1,train_audio/horscr1/XC216993.ogg,16.561625,32000,1,151113,Aves,train_audio
horscr1,train_audio/horscr1/XC706968.ogg,26.59265625,32000,1,224596,Aves,train_audio
houspa,train_audio/houspa/XC952608.ogg,16.0798125,32000,1,152351,Aves,train_audio
houspa,train_audio/houspa/iNat613464.ogg,16.8809375,32000,1,125808,Aves,train_audio
houspa,train_audio/houspa/iNat1303881.ogg,10.7885625,32000,1,95835,Aves,train_audio
houspa,train_audio/houspa/iNat395248.ogg,10.63475,32000,1,79821,Aves,train_audio
houspa,train_audio/houspa/XC172822.ogg,12.0163125,32000,1,103569,Aves,train_audio
houspa,train_audio/houspa/iNat1731791.ogg,0.1045,32000,1,5376,Aves,train_audio
houspa,train_audio/houspa/XC897181.ogg,15.9608125,32000,1,133779,Aves,train_audio
hyamac1,train_audio/hyamac1/XC128634.ogg,15.072,32000,1,124413,Aves,train_audio
hyamac1,train_audio/hyamac1/XC9532.ogg,13.374,32000,1,124383,Aves,train_audio
hyamac1,train_audio/hyamac1/XC341062.ogg,115.278375,32000,1,948630,Aves,train_audio
hyamac1,train_audio/hyamac1/XC707624.ogg,20.81959375,32000,1,184129,Aves,train_audio
hyamac1,train_audio/hyamac1/XC497685.ogg,48.718375,32000,1,446566,Aves,train_audio
hyamac1,train_audio/hyamac1/XC50368.ogg,97.07103125,32000,1,817978,Aves,train_audio
hyamac1,train_audio/hyamac1/XC314316.ogg,10.68409375,32000,1,97787,Aves,train_audio
larela1,train_audio/larela1/iNat811552.ogg,8.8555,32000,1,76769,Aves,train_audio
larela1,train_audio/larela1/XC808624.ogg,10.6406875,32000,1,97464,Aves,train_audio
larela1,train_audio/larela1/XC466943.ogg,6.661,32000,1,62486,Aves,train_audio
larela1,train_audio/larela1/iNat1247498.ogg,3.79334375,32000,1,37237,Aves,train_audio
larela1,train_audio/larela1/XC843046.ogg,121.67,32000,1,1048750,Aves,train_audio
larela1,train_audio/larela1/XC81552.ogg,36.31021875,32000,1,303304,Aves,train_audio
larela1,train_audio/larela1/XC289627.ogg,32.6008125,32000,1,291626,Aves,train_audio
lesela1,train_audio/lesela1/XC355792.ogg,9.27346875,32000,1,82689,Aves,train_audio
lesela1,train_audio/lesela1/XC493873.ogg,52.088,32000,1,461098,Aves,train_audio
lesela1,train_audio/lesela1/XC936964.ogg,60.8110625,32000,1,528070,Aves,train_audio
lesela1,train_audio/lesela1/XC694151.ogg,9.87428125,32000,1,80761,Aves,train_audio
lesela1,train_audio/lesela1/XC81527.ogg,20.74121875,32000,1,184630,Aves,train_audio
lesela1,train_audio/lesela1/iNat1341892.ogg,44.096,32000,1,383239,Aves,train_audio
lesela1,train_audio/lesela1/XC933836.ogg,8.045,32000,1,73353,Aves,train_audio
lesgrf1,train_audio/lesgrf1/XC84503.ogg,28.081625,32000,1,263780,Aves,train_audio
lesgrf1,train_audio/lesgrf1/iNat875553.ogg,5.2245,32000,1,47035,Aves,train_audio
lesgrf1,train_audio/lesgrf1/XC174655.ogg,24.12,32000,1,210715,Aves,train_audio
lesgrf1,train_audio/lesgrf1/XC890957.ogg,72.4029375,32000,1,627969,Aves,train_audio
lesgrf1,train_audio/lesgrf1/XC412185.ogg,34.92571875,32000,1,303526,Aves,train_audio
lesgrf1,train_audio/lesgrf1/XC589828.ogg,93.20490625,32000,1,809851,Aves,train_audio
lesgrf1,train_audio/lesgrf1/XC563049.ogg,25.896,32000,1,231157,Aves,train_audio
limpki,train_audio/limpki/iNat132236.ogg,57.39103125,32000,1,507089,Aves,train_audio
limpki,train_audio/limpki/iNat1358130.ogg,4.72925,32000,1,47141,Aves,train_audio
limpki,train_audio/limpki/iNat604911.ogg,7.36075,32000,1,54391,Aves,train_audio
limpki,train_audio/limpki/XC2780.ogg,10.8930625,32000,1,108531,Aves,train_audio
limpki,train_audio/limpki/iNat587427.ogg,36.4785625,32000,1,277873,Aves,train_audio
limpki,train_audio/limpki/XC219955.ogg,41.4,32000,1,376737,Aves,train_audio
limpki,train_audio/limpki/iNat172896.ogg,8.80325,32000,1,79997,Aves,train_audio
linwoo1,train_audio/linwoo1/XC525030.ogg,163.761625,32000,1,1421953,Aves,train_audio
linwoo1,train_audio/linwoo1/XC841814.ogg,104.67265625,32000,1,941338,Aves,train_audio
linwoo1,train_audio/linwoo1/XC692842.ogg,6.79184375,32000,1,61843,Aves,train_audio
linwoo1,train_audio/linwoo1/XC198484.ogg,17.832,32000,1,153919,Aves,train_audio
linwoo1,train_audio/linwoo1/XC288270.ogg,15.333875,32000,1,133453,Aves,train_audio
linwoo1,train_audio/linwoo1/XC148292.ogg,19.487,32000,1,175059,Aves,train_audio
linwoo1,train_audio/linwoo1/XC405086.ogg,5.688,32000,1,56308,Aves,train_audio
litcuc2,train_audio/litcuc2/XC454254.ogg,75.467,32000,1,612597,Aves,train_audio
litcuc2,train_audio/litcuc2/XC1007351.ogg,7.601625,32000,1,70355,Aves,train_audio
litcuc2,train_audio/litcuc2/XC639825.ogg,15.56896875,32000,1,147862,Aves,train_audio
litcuc2,train_audio/litcuc2/XC871182.ogg,26.35028125,32000,1,228677,Aves,train_audio
litcuc2,train_audio/litcuc2/XC440925.ogg,12.43428125,32000,1,113142,Aves,train_audio
litcuc2,train_audio/litcuc2/XC1002762.ogg,44.38203125,32000,1,382140,Aves,train_audio
litcuc2,train_audio/litcuc2/XC245083.ogg,7.52325,32000,1,70118,Aves,train_audio
litnig1,train_audio/litnig1/iNat364763.ogg,17.001375,32000,1,151414,Aves,train_audio
litnig1,train_audio/litnig1/iNat1268723.ogg,39.49025,32000,1,353491,Aves,train_audio
litnig1,train_audio/litnig1/XC1069965.ogg,23.088,32000,1,200309,Aves,train_audio
litnig1,train_audio/litnig1/XC832901.ogg,7.601625,32000,1,68581,Aves,train_audio
litnig1,train_audio/litnig1/XC471209.ogg,101.628,32000,1,847439,Aves,train_audio
litnig1,train_audio/litnig1/iNat308682.ogg,61.056,32000,1,424217,Aves,train_audio
litnig1,train_audio/litnig1/XC364280.ogg,20.064,32000,1,191467,Aves,train_audio
mabpar,train_audio/mabpar/XC299014.ogg,8.184,32000,1,77972,Aves,train_audio
mabpar,train_audio/mabpar/iNat850845.ogg,3.55253125,32000,1,30241,Aves,train_audio
mabpar,train_audio/mabpar/iNat1608302.ogg,5.29415625,32000,1,42743,Aves,train_audio
mabpar,train_audio/mabpar/XC156952.ogg,33.09715625,32000,1,291154,Aves,train_audio
mabpar,train_audio/mabpar/XC585754.ogg,13.79265625,32000,1,131449,Aves,train_audio
mabpar,train_audio/mabpar/XC127180.ogg,16.92734375,32000,1,155762,Aves,train_audio
mabpar,train_audio/mabpar/iNat1297348.ogg,3.7384375,32000,1,32592,Aves,train_audio
magant1,train_audio/magant1/XC844038.ogg,24.143875,32000,1,214651,Aves,train_audio
magant1,train_audio/magant1/XC124603.ogg,17.568,32000,1,146994,Aves,train_audio
magant1,train_audio/magant1/XC247455.ogg,92.16,32000,1,828927,Aves,train_audio
magant1,train_audio/magant1/XC124602.ogg,30.816,32000,1,257988,Aves,train_audio
magant1,train_audio/magant1/XC9558.ogg,17.998,32000,1,173933,Aves,train_audio
magant1,train_audio/magant1/XC707629.ogg,6.13878125,32000,1,57529,Aves,train_audio
magant1,train_audio/magant1/XC414060.ogg,12.878375,32000,1,111782,Aves,train_audio
magtan2,train_audio/magtan2/XC838521.ogg,26.59265625,32000,1,237392,Aves,train_audio
magtan2,train_audio/magtan2/XC84471.ogg,21.8645,32000,1,197319,Aves,train_audio
magtan2,train_audio/magtan2/XC551855.ogg,35.088,32000,1,302490,Aves,train_audio
magtan2,train_audio/magtan2/XC299606.ogg,20.04,32000,1,178517,Aves,train_audio
magtan2,train_audio/magtan2/XC250666.ogg,75.441625,32000,1,657853,Aves,train_audio
magtan2,train_audio/magtan2/XC212940.ogg,5.496,32000,1,52835,Aves,train_audio
magtan2,train_audio/magtan2/iNat69690.ogg,6.84696875,32000,1,65318,Aves,train_audio
masgna1,train_audio/masgna1/iNat316032.ogg,15.490625,32000,1,135960,Aves,train_audio
masgna1,train_audio/masgna1/iNat791275.ogg,31.0826875,32000,1,244857,Aves,train_audio
masgna1,train_audio/masgna1/XC194847.ogg,7.1575625,32000,1,65064,Aves,train_audio
masgna1,train_audio/masgna1/XC234969.ogg,57.26040625,32000,1,516113,Aves,train_audio
masgna1,train_audio/masgna1/XC722504.ogg,55.771,32000,1,486041,Aves,train_audio
masgna1,train_audio/masgna1/XC51109.ogg,80.95346875,32000,1,655359,Aves,train_audio
masgna1,train_audio/masgna1/XC957921.ogg,22.04,32000,1,193476,Aves,train_audio
nacnig1,train_audio/nacnig1/XC577514.ogg,77.19184375,32000,1,683658,Aves,train_audio
nacnig1,train_audio/nacnig1/iNat1240189.ogg,15.2,32000,1,132760,Aves,train_audio
nacnig1,train_audio/nacnig1/XC608308.ogg,17.658,32000,1,155623,Aves,train_audio
nacnig1,train_audio/nacnig1/XC844048.ogg,6.85134375,32000,1,65185,Aves,train_audio
nacnig1,train_audio/nacnig1/XC413523.ogg,4.91103125,32000,1,47174,Aves,train_audio
nacnig1,train_audio/nacnig1/XC389490.ogg,11.28490625,32000,1,100105,Aves,train_audio
nacnig1,train_audio/nacnig1/iNat333764.ogg,90.00634375,32000,1,794143,Aves,train_audio
ocecra1,train_audio/ocecra1/iNat217632.ogg,16.314,32000,1,154285,Aves,train_audio
ocecra1,train_audio/ocecra1/iNat403471.ogg,16.0914375,32000,1,149898,Aves,train_audio
ocecra1,train_audio/ocecra1/iNat986863.ogg,10.356125,32000,1,77352,Aves,train_audio
ocecra1,train_audio/ocecra1/iNat374266.ogg,11.15428125,32000,1,102210,Aves,train_audio
ocecra1,train_audio/ocecra1/iNat292150.ogg,69.20271875,32000,1,572395,Aves,train_audio
ocecra1,train_audio/ocecra1/iNat986912.ogg,11.05271875,32000,1,82645,Aves,train_audio
ocecra1,train_audio/ocecra1/iNat986872.ogg,11.05271875,32000,1,82645,Aves,train_audio
oliwoo1,train_audio/oliwoo1/XC587327.ogg,6.9746875,32000,1,63811,Aves,train_audio
oliwoo1,train_audio/oliwoo1/XC965938.ogg,346.56,32000,1,2909830,Aves,train_audio
oliwoo1,train_audio/oliwoo1/XC525650.ogg,10.3445,32000,1,91270,Aves,train_audio
oliwoo1,train_audio/oliwoo1/iNat1677391.ogg,8.62096875,32000,1,78532,Aves,train_audio
oliwoo1,train_audio/oliwoo1/XC520324.ogg,110.7591875,32000,1,940850,Aves,train_audio
oliwoo1,train_audio/oliwoo1/XC733363.ogg,24.11103125,32000,1,208530,Aves,train_audio
oliwoo1,train_audio/oliwoo1/XC487460.ogg,9.6391875,32000,1,86868,Aves,train_audio
orbtro3,train_audio/orbtro3/XC432332.ogg,23.90203125,32000,1,205126,Aves,train_audio
orbtro3,train_audio/orbtro3/iNat605190.ogg,41.98971875,32000,1,379616,Aves,train_audio
orbtro3,train_audio/orbtro3/XC252406.ogg,13.248,32000,1,114345,Aves,train_audio
orbtro3,train_audio/orbtro3/XC264899.ogg,20.506125,32000,1,183161,Aves,train_audio
orbtro3,train_audio/orbtro3/XC431280.ogg,81.072,32000,1,648523,Aves,train_audio
orbtro3,train_audio/orbtro3/XC441419.ogg,31.896,32000,1,264235,Aves,train_audio
orbtro3,train_audio/orbtro3/XC730629.ogg,120.58121875,32000,1,1065561,Aves,train_audio
orwpar,train_audio/orwpar/XC244203.ogg,60.44734375,32000,1,519815,Aves,train_audio
orwpar,train_audio/orwpar/XC243413.ogg,51.408,32000,1,455731,Aves,train_audio
orwpar,train_audio/orwpar/iNat1309440.ogg,23.77725,32000,1,173342,Aves,train_audio
orwpar,train_audio/orwpar/iNat1355177.ogg,0.288,32000,1,7182,Aves,train_audio
orwpar,train_audio/orwpar/XC448460.ogg,7.627,32000,1,67187,Aves,train_audio
orwpar,train_audio/orwpar/iNat48410.ogg,58.671,32000,1,485853,Aves,train_audio
orwpar,train_audio/orwpar/XC493447.ogg,15.09878125,32000,1,135187,Aves,train_audio
osprey,train_audio/osprey/iNat32830.ogg,16.1175625,32000,1,135988,Aves,train_audio
osprey,train_audio/osprey/XC721671.ogg,63.08571875,32000,1,534539,Aves,train_audio
osprey,train_audio/osprey/iNat956573.ogg,27.37634375,32000,1,215827,Aves,train_audio
osprey,train_audio/osprey/iNat1058578.ogg,9.23996875,32000,1,81727,Aves,train_audio
osprey,train_audio/osprey/iNat1111429.ogg,6.3796875,32000,1,59555,Aves,train_audio
osprey,train_audio/osprey/iNat1285384.ogg,2.72709375,32000,1,28860,Aves,train_audio
osprey,train_audio/osprey/XC448626.ogg,7.47103125,32000,1,70679,Aves,train_audio
pabspi1,train_audio/pabspi1/XC355720.ogg,3.6,32000,1,39043,Aves,train_audio
pabspi1,train_audio/pabspi1/XC236174.ogg,88.26775,32000,1,781718,Aves,train_audio
pabspi1,train_audio/pabspi1/XC420624.ogg,66.89959375,32000,1,586994,Aves,train_audio
pabspi1,train_audio/pabspi1/XC202024.ogg,28.36896875,32000,1,244070,Aves,train_audio
pabspi1,train_audio/pabspi1/XC245120.ogg,73.416,32000,1,663897,Aves,train_audio
pabspi1,train_audio/pabspi1/iNat896501.ogg,11.0611875,32000,1,101351,Aves,train_audio
pabspi1,train_audio/pabspi1/XC356781.ogg,28.39509375,32000,1,259916,Aves,train_audio
palhor3,train_audio/palhor3/XC284923.ogg,37.728,32000,1,338021,Aves,train_audio
palhor3,train_audio/palhor3/XC533618.ogg,11.702,32000,1,95622,Aves,train_audio
palhor3,train_audio/palhor3/XC298936.ogg,12.48653125,32000,1,117377,Aves,train_audio
palhor3,train_audio/palhor3/XC298939.ogg,12.8,32000,1,122378,Aves,train_audio
palhor3,train_audio/palhor3/XC142666.ogg,12.46040625,32000,1,115954,Aves,train_audio
palhor3,train_audio/palhor3/iNat336484.ogg,25.626,32000,1,230413,Aves,train_audio
palhor3,train_audio/palhor3/XC523891.ogg,33.1755,32000,1,301495,Aves,train_audio
paltan1,train_audio/paltan1/XC245423.ogg,130.776,32000,1,1171994,Aves,train_audio
paltan1,train_audio/paltan1/iNat323530.ogg,27.446,32000,1,203293,Aves,train_audio
paltan1,train_audio/paltan1/iNat824719.ogg,14.83165625,32000,1,132324,Aves,train_audio
paltan1,train_audio/paltan1/iNat1435625.ogg,75.6480625,32000,1,683525,Aves,train_audio
paltan1,train_audio/paltan1/XC446952.ogg,63.5036875,32000,1,502449,Aves,train_audio
paltan1,train_audio/paltan1/XC195660.ogg,19.226125,32000,1,169057,Aves,train_audio
paltan1,train_audio/paltan1/iNat1418647.ogg,29.60546875,32000,1,221121,Aves,train_audio
phecuc1,train_audio/phecuc1/XC384810.ogg,88.47675,32000,1,739515,Aves,train_audio
phecuc1,train_audio/phecuc1/XC298855.ogg,43.07590625,32000,1,382236,Aves,train_audio
phecuc1,train_audio/phecuc1/XC297343.ogg,79.54284375,32000,1,674686,Aves,train_audio
phecuc1,train_audio/phecuc1/XC284916.ogg,25.68,32000,1,232423,Aves,train_audio
phecuc1,train_audio/phecuc1/XC15695.ogg,23.327,32000,1,205136,Aves,train_audio
phecuc1,train_audio/phecuc1/iNat1527576.ogg,24.163,32000,1,211750,Aves,train_audio
phecuc1,train_audio/phecuc1/XC199025.ogg,64.248,32000,1,545332,Aves,train_audio
picpig2,train_audio/picpig2/iNat1607749.ogg,0.072,32000,1,5031,Aves,train_audio
picpig2,train_audio/picpig2/iNat579805.ogg,9.064,32000,1,81285,Aves,train_audio
picpig2,train_audio/picpig2/XC824160.ogg,45.27,32000,1,327395,Aves,train_audio
picpig2,train_audio/picpig2/XC737340.ogg,62.798375,32000,1,521628,Aves,train_audio
picpig2,train_audio/picpig2/XC620668.ogg,23.98040625,32000,1,218319,Aves,train_audio
picpig2,train_audio/picpig2/XC443515.ogg,9.7436875,32000,1,91899,Aves,train_audio
picpig2,train_audio/picpig2/XC464262.ogg,12.096,32000,1,93664,Aves,train_audio
pirfly1,train_audio/pirfly1/XC525375.ogg,139.28490625,32000,1,1213335,Aves,train_audio
pirfly1,train_audio/pirfly1/XC161756.ogg,19.416,32000,1,175123,Aves,train_audio
pirfly1,train_audio/pirfly1/XC411902.ogg,8.8555,32000,1,91562,Aves,train_audio
pirfly1,train_audio/pirfly1/XC1034722.ogg,58.435,32000,1,499098,Aves,train_audio
pirfly1,train_audio/pirfly1/XC387870.ogg,20.08815625,32000,1,153676,Aves,train_audio
pirfly1,train_audio/pirfly1/XC1035218.ogg,14.393,32000,1,121285,Aves,train_audio
pirfly1,train_audio/pirfly1/XC859262.ogg,44.16,32000,1,375191,Aves,train_audio
plasla1,train_audio/plasla1/XC1006630.ogg,23.771,32000,1,207009,Aves,train_audio
plasla1,train_audio/plasla1/iNat1288787.ogg,53.237,32000,1,456462,Aves,train_audio
plasla1,train_audio/plasla1/iNat391587.ogg,15.74315625,32000,1,114942,Aves,train_audio
plasla1,train_audio/plasla1/XC291620.ogg,52.401625,32000,1,456856,Aves,train_audio
plasla1,train_audio/plasla1/XC514673.ogg,194.61225,32000,1,1578536,Aves,train_audio
plasla1,train_audio/plasla1/XC983836.ogg,27.10715625,32000,1,234032,Aves,train_audio
plasla1,train_audio/plasla1/iNat1290106.ogg,19.983,32000,1,179859,Aves,train_audio
platyr1,train_audio/platyr1/XC854876.ogg,47.695,32000,1,432367,Aves,train_audio
platyr1,train_audio/platyr1/iNat566391.ogg,29.26246875,32000,1,282095,Aves,train_audio
platyr1,train_audio/platyr1/iNat556964.ogg,32.21659375,32000,1,259432,Aves,train_audio
platyr1,train_audio/platyr1/XC144951.ogg,25.573875,32000,1,226071,Aves,train_audio
platyr1,train_audio/platyr1/XC616313.ogg,51.456,32000,1,462589,Aves,train_audio
platyr1,train_audio/platyr1/XC509784.ogg,7.26203125,32000,1,66635,Aves,train_audio
platyr1,train_audio/platyr1/XC1045256.ogg,47.30775,32000,1,430261,Aves,train_audio
plcjay1,train_audio/plcjay1/XC990005.ogg,23.016,32000,1,205017,Aves,train_audio
plcjay1,train_audio/plcjay1/XC672170.ogg,18.216,32000,1,158102,Aves,train_audio
plcjay1,train_audio/plcjay1/XC461392.ogg,12.355,32000,1,112376,Aves,train_audio
plcjay1,train_audio/plcjay1/XC457474.ogg,26.984,32000,1,239821,Aves,train_audio
plcjay1,train_audio/plcjay1/XC2622.ogg,27.5069375,32000,1,244179,Aves,train_audio
plcjay1,train_audio/plcjay1/XC1018384.ogg,32.20896875,32000,1,315335,Aves,train_audio
plcjay1,train_audio/plcjay1/iNat965788.ogg,23.63696875,32000,1,175632,Aves,train_audio
pluibi1,train_audio/pluibi1/XC720695.ogg,23.32734375,32000,1,200652,Aves,train_audio
pluibi1,train_audio/pluibi1/XC51395.ogg,3.3175625,32000,1,34102,Aves,train_audio
pluibi1,train_audio/pluibi1/XC580855.ogg,42.576,32000,1,397997,Aves,train_audio
pluibi1,train_audio/pluibi1/XC699638.ogg,33.12325,32000,1,288027,Aves,train_audio
pluibi1,train_audio/pluibi1/XC699649.ogg,6.60896875,32000,1,63952,Aves,train_audio
pluibi1,train_audio/pluibi1/XC720702.ogg,58.64490625,32000,1,519762,Aves,train_audio
pluibi1,train_audio/pluibi1/XC705028.ogg,24.84,32000,1,212446,Aves,train_audio
purjay1,train_audio/purjay1/XC289543.ogg,23.6408125,32000,1,204814,Aves,train_audio
purjay1,train_audio/purjay1/XC591287.ogg,63.4253125,32000,1,578640,Aves,train_audio
purjay1,train_audio/purjay1/XC451260.ogg,10.476,32000,1,92581,Aves,train_audio
purjay1,train_audio/purjay1/XC310727.ogg,7.0008125,32000,1,65778,Aves,train_audio
purjay1,train_audio/purjay1/XC413088.ogg,32.5746875,32000,1,296034,Aves,train_audio
purjay1,train_audio/purjay1/XC171668.ogg,65.664,32000,1,638348,Aves,train_audio
purjay1,train_audio/purjay1/iNat1652343.ogg,5.50390625,32000,1,45470,Aves,train_audio
pvttyr1,train_audio/pvttyr1/XC9159.ogg,26.723,32000,1,245828,Aves,train_audio
pvttyr1,train_audio/pvttyr1/XC520867.ogg,304.1436875,32000,1,2590776,Aves,train_audio
pvttyr1,train_audio/pvttyr1/XC720692.ogg,13.89715625,32000,1,119358,Aves,train_audio
pvttyr1,train_audio/pvttyr1/XC81581.ogg,23.90203125,32000,1,222551,Aves,train_audio
pvttyr1,train_audio/pvttyr1/XC461368.ogg,9.586,32000,1,97850,Aves,train_audio
pvttyr1,train_audio/pvttyr1/XC789025.ogg,29.49225,32000,1,253082,Aves,train_audio
pvttyr1,train_audio/pvttyr1/XC20703.ogg,14.106125,32000,1,128338,Aves,train_audio
ragmac1,train_audio/ragmac1/XC844006.ogg,54.48928125,32000,1,473301,Aves,train_audio
ragmac1,train_audio/ragmac1/XC973672.ogg,48.2268125,32000,1,420773,Aves,train_audio
ragmac1,train_audio/ragmac1/XC963506.ogg,102.84,32000,1,827311,Aves,train_audio
ragmac1,train_audio/ragmac1/XC453598.ogg,59.97715625,32000,1,522232,Aves,train_audio
ragmac1,train_audio/ragmac1/XC860589.ogg,85.056,32000,1,720778,Aves,train_audio
ragmac1,train_audio/ragmac1/XC462330.ogg,125.976,32000,1,1055010,Aves,train_audio
ragmac1,train_audio/ragmac1/iNat1438973.ogg,39.31428125,32000,1,320173,Aves,train_audio
rebscy1,train_audio/rebscy1/XC298079.ogg,3.89225,32000,1,35539,Aves,train_audio
rebscy1,train_audio/rebscy1/XC260738.ogg,13.11346875,32000,1,118637,Aves,train_audio
rebscy1,train_audio/rebscy1/XC250235.ogg,20.19265625,32000,1,179821,Aves,train_audio
rebscy1,train_audio/rebscy1/XC707770.ogg,16.896,32000,1,144505,Aves,train_audio
rebscy1,train_audio/rebscy1/iNat1324031.ogg,0.084,32000,1,5522,Aves,train_audio
rebscy1,train_audio/rebscy1/XC663390.ogg,37.668,32000,1,319325,Aves,train_audio
rebscy1,train_audio/rebscy1/XC36592.ogg,93.20490625,32000,1,787966,Aves,train_audio
recfin1,train_audio/recfin1/XC1762.ogg,16.27428125,32000,1,152131,Aves,train_audio
recfin1,train_audio/recfin1/XC157340.ogg,21.0024375,32000,1,176918,Aves,train_audio
recfin1,train_audio/recfin1/XC599434.ogg,23.90203125,32000,1,209753,Aves,train_audio
recfin1,train_audio/recfin1/XC450973.ogg,28.7085625,32000,1,238196,Aves,train_audio
recfin1,train_audio/recfin1/XC264873.ogg,25.83509375,32000,1,227696,Aves,train_audio
recfin1,train_audio/recfin1/XC856026.ogg,24.581,32000,1,220816,Aves,train_audio
recfin1,train_audio/recfin1/XC175034.ogg,22.23021875,32000,1,184946,Aves,train_audio
redjun,train_audio/redjun/iNat1713167.ogg,5.3959375,32000,1,51076,Aves,train_audio
redjun,train_audio/redjun/XC528092.ogg,7.224,32000,1,71130,Aves,train_audio
redjun,train_audio/redjun/XC124406.ogg,24.26775,32000,1,219153,Aves,train_audio
redjun,train_audio/redjun/XC163498.ogg,44.208,32000,1,381922,Aves,train_audio
redjun,train_audio/redjun/iNat1661080.ogg,11.21525,32000,1,85295,Aves,train_audio
redjun,train_audio/redjun/iNat737823.ogg,3.0,32000,1,31275,Aves,train_audio
redjun,train_audio/redjun/iNat737829.ogg,3.0,32000,1,30407,Aves,train_audio
relser1,train_audio/relser1/XC831468.ogg,40.2546875,32000,1,364230,Aves,train_audio
