site,date,time,idx_a,idx_b,a_labeled,b_labeled,peak_offset_s,peak_norm_corr
S10,20251128,103307,234,237,False,False,22.00825,0.04477079212665558
S10,20251128,103307,234,238,False,False,-27.533,0.044535938650369644
S10,20251128,103307,235,236,False,False,39.1145,-0.057643938809633255
S10,20251128,103307,235,237,False,False,39.25125,0.052106767892837524
S10,20251128,103307,235,238,False,False,2.11425,-0.04691442474722862
S10,20251128,103307,236,237,False,False,4.3285,0.052323270589113235
S10,20251128,103307,236,238,False,False,-42.467,0.0571286641061306
S10,20251128,103307,237,238,False,False,-48.79025,-0.05277495086193085
S09,20250816,000000,245,246,False,False,0.02125,0.1292916089296341
S09,20250816,000000,245,247,False,False,0.02875,0.15271241962909698
S09,20250816,000000,245,248,False,False,0.03125,0.0677681565284729
S09,20250816,000000,245,249,False,False,0.0015,0.12398041039705276
S09,20250816,000000,245,250,False,False,0.011,0.13242745399475098
S09,20250816,000000,245,251,False,False,0.001,0.16132521629333496
S09,20250816,000000,246,247,False,False,0.001,0.11081742495298386
S09,20250816,000000,246,248,False,False,0.03025,0.046771883964538574
S09,20250816,000000,246,249,False,False,-0.00175,0.08899638056755066
S09,20250816,000000,246,250,False,False,0.005,0.09737061709165573
S09,20250816,000000,246,251,False,False,-0.02475,0.0845799669623375
S09,20250816,000000,247,248,False,False,0.024,0.055131811648607254
S09,20250816,000000,247,249,False,False,-0.00175,0.10863488912582397
S09,20250816,000000,247,250,False,False,-0.00025,0.11706683039665222
S09,20250816,000000,247,251,False,False,-0.03475,0.10434341430664062
S09,20250816,000000,248,249,False,False,-0.00925,0.046668890863657
S09,20250816,000000,248,250,False,False,-0.01425,0.053886692970991135
S09,20250816,000000,248,251,False,False,0.0035,0.047175802290439606
S09,20250816,000000,249,250,False,False,-0.00125,0.0952572226524353
S09,20250816,000000,249,251,False,False,-0.02825,0.09155793488025665
S09,20250816,000000,250,251,False,False,-0.02225,0.08892248570919037
S16,20241204,034000,10506,10507,False,False,0.77975,0.009659143164753914
S16,20241204,034000,10506,10508,False,False,1.678,-0.01047993078827858
S16,20241204,034000,10507,10508,False,False,4.96325,-0.008660834282636642
S16,20241204,042000,10509,10510,False,False,1.77325,0.009524517692625523
S16,20241204,042000,10509,10511,False,False,-4.393,0.009940133430063725
S16,20241204,042000,10510,10511,False,False,-31.89325,0.009890863671898842
S16,20241217,180000,10512,10513,False,False,-18.99075,-0.04572807997465134
S16,20241217,180000,10512,10514,False,False,7.39825,-0.05566741153597832
S16,20241217,180000,10513,10514,False,False,39.85525,0.0662778988480568
S16,20241217,212000,10515,10516,False,False,-31.97325,-0.05579839274287224
S16,20241217,212000,10515,10517,False,False,-36.1825,-0.03583943098783493
S16,20241217,212000,10516,10517,False,False,-5.75875,-0.02716643176972866
S16,20241217,214000,10518,10519,False,False,5.18775,-0.03170866146683693
S16,20241217,214000,10518,10520,False,False,5.468,0.03814790025353432
S16,20241217,214000,10519,10520,False,False,-7.60225,0.03362702578306198
S16,20241222,004000,10521,10522,False,False,2.22725,-0.012539261020720005
S16,20241222,004000,10521,10523,False,False,-8.72775,0.013106275349855423
S16,20241222,004000,10522,10523,False,False,-1.60975,-0.014172159135341644
S16,20241222,010000,10524,10525,False,False,31.31325,-0.07029315829277039
S16,20241222,010000,10524,10526,False,False,23.785,0.04797450080513954
S16,20241222,010000,10525,10526,False,False,-7.779,-0.08498862385749817
S16,20241222,222000,10527,10528,False,False,0.5515,0.011169040575623512
S16,20241222,222000,10527,10529,False,False,0.3695,-0.011321010999381542
S16,20241222,222000,10528,10529,False,False,-4.585,0.011700034141540527
S16,20241231,000000,10530,10531,False,False,0.9655,-0.02032020315527916
S16,20241231,000000,10530,10532,False,False,-7.174,-0.028630992397665977
S16,20241231,000000,10531,10532,False,False,20.39725,-0.0238281711935997
S16,20241231,194000,10533,10534,False,False,-15.30575,-0.039406463503837585
S16,20241231,194000,10533,10535,False,False,-1.35625,0.04095965996384621
S16,20241231,194000,10534,10535,False,False,5.22725,0.03288014978170395
S16,20250101,010000,10536,10537,False,False,-0.08225,0.013363865204155445
S16,20250101,010000,10536,10538,False,False,1.932,-0.014329077675938606
S16,20250101,010000,10537,10538,False,False,2.525,-0.013857368379831314
S16,20250101,194000,10539,10540,False,False,4.2645,-0.023022126406431198
S16,20250101,194000,10539,10541,False,False,2.50125,-0.022886596620082855
S16,20250101,194000,10540,10541,False,False,-17.25625,0.034654323011636734
S16,20250101,222000,10542,10543,False,False,-8.93575,0.01748693361878395
S16,20250101,222000,10542,10544,False,False,-11.361,0.014178167097270489
S16,20250101,222000,10543,10544,False,False,-3.3025,0.015581145882606506
S16,20250115,040000,10545,10546,False,False,-12.72525,-0.023067785426974297
S16,20250115,040000,10545,10547,False,False,1.22325,-0.024727415293455124
S16,20250115,040000,10546,10547,False,False,1.916,0.024182705208659172
S16,20250116,000000,10548,10549,False,False,-2.5355,0.011723662726581097
S16,20250116,000000,10548,10550,False,False,6.57725,-0.011040578596293926
S16,20250116,000000,10549,10550,False,False,20.1415,0.011808778159320354
S16,20250116,012000,10551,10552,False,False,-11.51275,-0.015054508112370968
S16,20250116,012000,10551,10553,False,False,-8.684,-0.013096093200147152
S16,20250116,012000,10552,10553,False,False,-3.11875,-0.01606123335659504
S17,20240722,000000,10554,10555,False,False,-2.91025,-0.01895597018301487
S17,20250217,000000,10557,10558,False,False,-9.47075,0.030542844906449318
S17,20250217,000000,10557,10565,False,False,7.11925,0.04245433211326599
S17,20250217,000000,10558,10565,False,False,-2.0635,0.03196113929152489
S17,20250223,000000,10560,10561,False,False,-14.443,-0.024394765496253967
S17,20250606,000000,10562,10563,False,False,-2.62325,0.03498968482017517
S17,20250606,000000,10562,10564,False,False,8.822,-0.01863683946430683
S17,20250606,000000,10563,10564,False,False,-13.9105,0.010684805922210217
S19,20241213,180000,10575,10610,False,False,-59.70325,0.7059888243675232
S19,20241213,180000,10575,10611,False,False,-0.00975,0.7237451672554016
S19,20241213,180000,10610,10611,False,False,59.6935,0.8645514845848083
S19,20241213,190000,10577,10612,False,False,-48.288,0.06979793310165405
S19,20241213,190000,10577,10613,False,False,-0.01325,0.7264596223831177
S19,20241213,190000,10612,10613,False,False,48.343,-0.08047895133495331
S19,20241213,200000,10579,10616,False,False,-30.69575,-0.049725282937288284
S19,20241213,200000,10579,10617,False,False,-0.01625,0.722199022769928
S19,20241213,200000,10616,10617,False,False,30.88975,-0.06389111280441284
S19,20241213,203000,10580,10618,False,False,-52.9975,-0.15840835869312286
S19,20241213,203000,10580,10619,False,False,-0.017,0.5713886618614197
S19,20241213,203000,10618,10619,False,False,52.9815,-0.13638274371623993
S19,20241213,210000,10581,10620,False,False,-1.15675,0.07116018235683441
S19,20241213,210000,10581,10621,False,False,-0.018,0.44239693880081177
S19,20241213,210000,10620,10621,False,False,0.41275,-0.05998854711651802
S19,20241213,220000,10583,10622,False,False,-23.02675,0.11720631271600723
S19,20241213,220000,10583,10623,False,False,-0.02025,0.44275012612342834
S19,20241213,220000,10622,10623,False,False,23.00675,0.13080623745918274
S19,20241214,200000,10588,10626,False,False,-55.18,0.05225922167301178
S19,20241214,200000,10588,10627,False,False,-0.02075,0.7341509461402893
S19,20241214,200000,10626,10627,False,False,55.1205,0.06685186922550201
S19,20241214,203000,10589,10628,False,False,-40.278,0.05645007640123367
S19,20241214,203000,10589,10629,False,False,-0.02075,0.6906303763389587
S19,20241214,203000,10628,10629,False,False,40.25625,0.058150727301836014
